repeat,fold,方案,测试人数,最低审计概率,安全通过,审计切点
26,3,16/18,66,0.9156675872341551,True,29.893984|31.297604|33.984375
26,3,18/22,66,0.9491907724657994,True,29.893984|31.297604|33.984375
27,0,15/18,66,0.8946491353530982,True,30.300571|31.732941|33.799734
27,0,16/18,66,0.8993315171644998,True,30.300571|31.732941|33.799734
27,0,18/22,66,0.9474368090597615,True,30.300571|31.732941|33.799734
27,1,15/18,67,0.9022074322781266,True,30.041772|31.565678|33.769893
27,1,16/18,67,0.9055691767618513,True,30.041772|31.565678|33.769893
27,1,18/22,67,0.9564590190037786,True,30.041772|31.565678|33.769893
27,2,15/18,67,0.8986141677729488,True,30.367046|31.743951|33.746960
27,2,16/18,67,0.9076894289239882,True,30.367046|31.743951|33.746960
27,2,18/22,67,0.9464666491791317,True,30.367046|31.743951|33.746960
27,3,15/18,67,0.9037703526564497,True,30.041772|31.736002|33.783267
27,3,16/18,67,0.9060356750557752,True,30.041772|31.736002|33.783267
27,3,18/22,67,0.9507688194463685,True,30.041772|31.736002|33.783267
28,0,15/18,67,0.8922968209205582,True,30.033739|31.405972|33.921390
28,0,16/18,67,0.8939268021065699,True,30.033739|31.405972|33.921390
28,0,18/22,67,0.9462086379225151,True,30.033739|31.405972|33.921390
28,1,15/18,67,0.9040910164156654,True,29.898265|31.328493|33.613808
28,1,16/18,67,0.9112418519805232,True,29.898265|31.328493|33.613808
28,1,18/22,67,0.9520664852821157,True,29.898265|31.328493|33.613808
28,2,15/18,66,0.9012866666114937,True,30.129913|31.748841|33.723570
28,2,16/18,66,0.9136396768920689,True,30.129913|31.748841|33.723570
28,2,18/22,66,0.9476648341807596,True,30.129913|31.748841|33.723570
28,3,15/18,67,0.8910232102938337,True,30.477432|31.970322|33.921390
28,3,16/18,67,0.8934592836046311,True,30.477432|31.970322|33.921390
28,3,18/22,67,0.9489560495811934,True,30.477432|31.970322|33.921390
29,0,15/18,67,0.9029497222967782,True,30.179373|31.736002|33.727725
29,0,16/18,67,0.909058446134282,True,30.179373|31.736002|33.727725
29,0,18/22,67,0.9515948008522461,True,30.179373|31.736002|33.727725
29,1,15/18,67,0.8842303257905956,False,30.296942|31.740891|33.829427
29,1,16/18,67,0.8851084903203226,False,30.296942|31.740891|33.829427
29,1,18/22,67,0.9428651638755212,True,30.296942|31.740891|33.829427
29,2,15/18,66,0.8992378774785021,True,30.129913|31.732941|33.900394
29,2,16/18,66,0.9180472675915402,True,30.129913|31.732941|33.900394
29,2,18/22,66,0.9464462202621929,True,30.129913|31.732941|33.900394
29,3,15/18,67,0.8989997901013577,True,29.931512|31.622592|33.746960
29,3,16/18,67,0.9042078023823605,True,29.931512|31.622592|33.746960
29,3,18/22,67,0.9513170584502306,True,29.931512|31.622592|33.746960
30,0,15/18,67,0.9006373028466262,True,30.041772|31.622592|33.746960
30,0,16/18,67,0.905724711050713,True,30.041772|31.622592|33.746960
30,0,18/22,67,0.951881582761546,True,30.041772|31.622592|33.746960
30,1,15/18,67,0.8938946876459287,True,30.260929|31.736002|33.769893
30,1,16/18,67,0.8977609748928331,True,30.260929|31.736002|33.769893
30,1,18/22,67,0.9482057732077193,True,30.260929|31.736002|33.769893
30,2,15/18,66,0.8931995469521116,True,30.119402|31.640625|33.900394
30,2,16/18,66,0.8966266753569588,True,30.119402|31.640625|33.900394
30,2,18/22,66,0.9473293310319851,True,30.119402|31.640625|33.900394
30,3,15/18,67,0.8972947520786171,True,30.127285|31.766323|33.769893
30,3,16/18,67,0.9166328239800646,True,30.127285|31.766323|33.769893
30,3,18/22,67,0.9456880143942527,True,30.127285|31.766323|33.769893
31,0,15/18,67,0.8908495920777723,True,30.127285|31.675613|33.769893
31,0,16/18,67,0.8950734608402829,True,30.127285|31.675613|33.769893
31,0,18/22,67,0.9484063868863774,True,30.127285|31.675613|33.769893
31,1,15/18,66,0.9008962024789335,True,30.037301|31.625352|33.777778
31,1,16/18,66,0.9058773257138923,True,30.037301|31.625352|33.777778
31,1,18/22,66,0.9525753760816523,True,30.037301|31.625352|33.777778
31,2,15/18,67,0.8981710827780353,True,30.301570|31.888473|33.769893
31,2,16/18,67,0.9176611502781813,True,30.301570|31.888473|33.769893
31,2,18/22,67,0.9469361768799559,True,30.301570|31.888473|33.769893
31,3,15/18,67,0.8950666507896285,True,30.117121|31.633451|33.775382
31,3,16/18,67,0.8989913339942985,True,30.117121|31.633451|33.775382
31,3,18/22,67,0.9464497116970729,True,30.117121|31.633451|33.775382
32,0,15/18,67,0.8998653033542986,True,30.127285|31.746291|33.727725
32,0,16/18,67,0.9183954697313284,True,30.127285|31.746291|33.727725
32,0,18/22,67,0.9480099210520535,True,30.127285|31.746291|33.727725
