重复,胜出组数,胜出切点,胜出推荐孕周,胜出平均孕周,胜出最低审计概率,存在安全方案,1组平均孕周,1组安全,2组平均孕周,2组安全,3组平均孕周,3组安全,4组平均孕周,4组安全
19,2,34.370576,14.571429|18.142857,15.200107009095754,0.8900478195473822,True,15.285714285714267,False,15.200107009095754,True,15.193686463349366,True,15.193686463349366,True
20,2,34.384626,14.571429|17.857143,15.137506688068468,0.8913096120328605,True,15.285714285714267,False,15.137506688068468,True,15.092562867843748,True,15.088817549491688,True
21,2,34.370576,14.571429|17.571429,15.166934189406081,0.8917056437731962,True,15.285714285714267,False,15.166934189406081,True,15.156233279828765,True,15.147672552166917,True
22,2,34.848567,14.428571|18.428571,15.012841091492758,0.8910701649023954,True,15.142857142857125,False,15.012841091492758,True,14.960941680042787,True,14.953451043338667,True
23,2,32.512041,14.285714|17.000000,15.312466559657551,0.8901157893996059,True,15.42857142857141,False,15.312466559657551,True,15.284644194756535,True,15.284644194756535,True
24,2,34.440085,14.428571|18.142857,15.151952915997843,0.8911965980724439,True,15.285714285714267,False,15.151952915997843,True,15.142857142857125,True,15.137506688068468,True
25,2,34.357014,14.428571|17.428571,15.03531300160512,0.8907077627831639,True,15.142857142857125,False,15.03531300160512,True,15.019796682718011,True,15.018726591760283,True
26,2,34.470740,14.285714|18.000000,15.050829320492225,0.8972946972395287,True,15.142857142857125,False,15.050829320492225,True,14.998394863563385,True,14.995184590690194,True
27,2,34.440085,14.428571|18.142857,15.124130551096826,0.891239342209376,True,15.285714285714267,False,15.124130551096826,True,15.10486891385766,True,15.102728731942197,True
28,2,34.315118,14.428571|18.571429,15.142322097378258,0.8903975604395932,True,15.285714285714267,False,15.142322097378258,True,15.137506688068468,True,15.134831460674139,True
29,2,33.850064,14.428571|17.142857,15.201177100053487,0.8931983301883231,True,15.285714285714267,False,15.201177100053487,True,15.11342964151951,True,15.109149277688585,True
30,2,33.753728,14.285714|17.428571,15.144997324772588,0.8918028653901275,True,15.285714285714267,False,15.144997324772588,True,15.092562867843748,True,15.076511503477779,True
31,2,34.474670,14.428571|18.428571,15.04280363830924,0.8956427574091332,True,15.142857142857125,False,15.04280363830924,True,15.01391118245049,True,15.01391118245049,True
32,2,33.753728,14.428571|17.571429,15.276083467094685,0.8906379665134564,True,15.42857142857141,False,15.276083467094685,True,15.25789192081325,True,15.251471375066862,True
33,2,34.315118,14.428571|17.857143,15.199036918138024,0.8913768272596614,True,15.285714285714267,False,15.199036918138024,True,15.173889780631335,True,15.173889780631335,True
34,2,34.474670,14.428571|18.428571,15.267522739432831,0.8965255190791535,True,15.42857142857141,False,15.267522739432831,True,15.225254146602444,True,15.218298555377189,True
35,2,34.544577,14.285714|18.142857,15.138041733547334,0.8938655165441258,True,15.285714285714267,False,15.138041733547334,True,15.11342964151951,True,15.097378277153542,True
36,2,33.273169,14.285714|16.857143,15.065810593900464,0.8917238730080483,True,15.142857142857125,False,15.065810593900464,True,15.032637774210789,True,15.033172819689653,True
37,2,34.337579,14.428571|18.285714,15.309791332263224,0.891042557057037,True,15.42857142857141,False,15.309791332263224,True,15.238630283574086,True,15.230069555912236,True
38,2,32.063206,14.285714|16.000000,15.01765650080255,0.8907418073260718,True,14.999999999999982,False,15.01765650080255,True,14.986623863028338,True,14.971107544141233,True
39,2,32.850734,14.285714|16.714286,15.186195826645246,0.8921145022593774,True,15.285714285714267,False,15.186195826645246,True,15.158908507223096,True,15.158373461744231,True
40,2,34.720990,14.428571|18.428571,15.177635098983394,0.8926933465286868,True,15.285714285714267,False,15.177635098983394,True,15.15837346174423,True,15.158908507223096,True
41,2,34.315118,14.428571|18.142857,15.012841091492758,0.8940642605893825,True,15.142857142857125,False,15.012841091492758,True,15.012306046013894,True,14.998394863563384,True
42,2,34.206744,14.428571|18.142857,15.151952915997843,0.8914989643070784,True,15.285714285714267,False,15.151952915997843,True,15.147137506688049,True,15.141787051899392,True
43,2,34.486110,14.285714|18.142857,15.080256821829837,0.8947899494156579,True,15.285714285714267,False,15.080256821829837,True,15.059925093632941,True,15.058855002675209,True
44,2,33.300511,14.571429|17.142857,15.36115569823433,0.8924975540428638,True,15.42857142857141,False,15.36115569823433,True,15.339753879079703,True,15.327447833065792,True
45,2,34.440085,14.285714|18.285714,15.064740502942733,0.8961638776738917,True,15.142857142857125,False,15.064740502942733,True,15.018191546281415,True,15.013376136971624,True
46,2,34.505326,14.428571|18.000000,14.990369181380402,0.8905717724993055,True,15.142857142857125,False,14.990369181380402,True,14.971642589620101,True,14.967362225789174,True
47,2,33.210559,14.285714|17.000000,15.200642054574619,0.89376494259916,True,15.285714285714267,False,15.200642054574619,True,15.187800963081845,True,15.184055644729783,True
48,2,32.681884,14.285714|16.714286,15.140716960941662,0.8947456544837117,True,15.285714285714267,False,15.140716960941662,True,15.110754414125184,True,15.10486891385766,True
49,2,35.733752,14.571429|19.000000,15.069020866773657,0.8907960661708257,True,15.142857142857125,False,15.069020866773657,True,15.041733547351507,True,15.040663456393778,True
50,2,34.397104,14.285714|18.857143,15.381487426431228,0.8946857597084358,True,15.57142857142855,False,15.381487426431228,True,15.377742108079167,True,15.361155698234333,True
51,2,33.578075,14.428571|17.000000,15.179775280898856,0.8939562729615307,True,15.285714285714267,False,15.179775280898856,True,15.113429641519511,True,15.113429641519511,True
52,2,33.210559,14.285714|17.000000,15.048154093097896,0.892452106858686,True,15.142857142857125,False,15.048154093097896,True,14.986088817549474,True,14.983413590155145,True
53,2,34.793486,14.571429|18.428571,15.091492776886017,0.8909030461342542,True,15.142857142857125,False,15.091492776886017,True,15.05885500267521,True,15.04975922953449,True
54,2,34.720320,14.428571|17.571429,15.005350454788639,0.8908628755344807,True,15.142857142857125,False,15.005350454788639,True,14.983413590155145,True,14.972712680577832,True
55,2,34.646074,14.571429|18.285714,15.239165329052952,0.8924409896611799,True,15.285714285714267,False,15.239165329052952,True,15.205992509363277,True,15.196896736222559,True
56,2,34.004559,14.428571|17.857143,15.353130016051345,0.8950482552964553,True,15.42857142857141,False,15.353130016051345,True,15.310861423220956,True,15.312466559657551,True
57,2,34.226484,14.285714|17.571429,14.987158908507206,0.8938713909166023,True,15.142857142857125,False,14.987158908507206,True,14.988228999464937,True,14.983413590155145,True
58,2,34.440085,14.571429|18.000000,15.239165329052952,0.890328130844405,True,15.285714285714267,False,15.239165329052952,True,15.208667736757604,True,15.20438737292668,True
59,2,35.532582,14.571429|18.857143,15.133226324237542,0.8901952361490114,True,15.285714285714267,False,15.133226324237542,True,15.095238095238079,True,15.090957731407151,True
60,2,34.241567,14.285714|17.857143,14.981273408239684,0.8942146047699748,True,15.142857142857125,False,14.981273408239684,True,14.966292134831443,True,14.957731407169591,True
61,2,32.982974,14.428571|16.142857,15.025682182985534,0.891305183899946,True,15.142857142857125,False,15.025682182985534,True,14.998394863563385,True,14.993044408774727,True
62,2,34.412473,14.142857|18.142857,14.89192081326911,0.8941993986688883,True,14.999999999999982,False,14.89192081326911,True,14.877474585339737,True,14.872659176029945,True
63,2,34.315118,14.142857|17.857143,14.90797217763508,0.8969792222203476,True,14.999999999999982,False,14.90797217763508,True,14.906367041198484,True,14.894060995184573,True
64,2,34.235359,14.571429|18.142857,15.333868378812179,0.893613064570579,True,15.42857142857141,False,15.333868378812179,True,15.31139646869982,True,15.31139646869982,True
65,2,32.819886,14.142857|16.285714,14.841091492776869,0.8953257383126377,True,14.85714285714284,False,14.841091492776869,True,14.798822899946476,True,14.795612627073284,True
66,2,32.300393,14.142857|16.571429,15.088817549491688,0.890252495146788,True,15.142857142857125,False,15.088817549491688,True,15.060995184590674,True,15.060995184590674,True
67,2,31.888107,14.142857|16.285714,14.985553772070608,0.8906923844117296,True,14.999999999999982,False,14.985553772070608,True,14.930444087747443,True,14.933119315141768,True
68,2,34.412473,14.428571|18.428571,15.132691278758678,0.89393737457286,True,15.285714285714267,False,15.132691278758678,True,15.103263777421063,True,15.103263777421063,True
69,2,33.962568,14.428571|17.714286,15.413055109684304,0.8930002479678147,True,15.57142857142855,False,15.413055109684304,True,15.391653290529678,True,15.372926698769374,True
70,2,32.681884,14.285714|16.714286,15.122525414660227,0.8917855103306339,True,15.285714285714267,False,15.122525414660227,True,15.082932049224166,True,15.08346709470303,True
71,2,34.999822,14.428571|18.571429,15.173354735152468,0.8925539701382043,True,15.285714285714267,False,15.173354735152468,True,15.15355805243444,True,15.153023006955571,True
72,2,34.459301,14.428571|18.142857,15.179775280898859,0.894385192980718,True,15.285714285714267,False,15.179775280898859,True,15.172284644194738,True,15.159978598180826,True
73,2,34.618262,14.285714|18.285714,15.049759229534493,0.8910980658052488,True,15.142857142857125,False,15.049759229534493,True,15.016586409844818,True,15.00642054574637,True
74,2,33.269579,14.142857|17.142857,15.086677367576225,0.8929412741735816,True,15.142857142857125,False,15.086677367576225,True,15.05136436597109,True,15.050829320492225,True
75,2,34.440085,14.428571|18.285714,15.29534510433385,0.8922804373120757,True,15.42857142857141,False,15.29534510433385,True,15.249331193151399,True,15.240770465489547,True
76,2,33.271388,14.285714|16.857143,15.065810593900464,0.8949490886429017,True,15.142857142857125,False,15.065810593900464,True,15.042268592830373,True,15.027822364901,True
77,2,32.952410,14.142857|17.000000,15.095238095238077,0.893103801281534,True,15.142857142857125,False,15.095238095238077,True,15.057249866238612,True,15.059390048154073,True
78,2,33.769962,14.285714|17.428571,15.180310326377723,0.8928232203974616,True,15.285714285714267,False,15.180310326377723,True,15.155163188871036,True,15.149277688603513,True
79,2,34.872387,14.428571|18.142857,14.915462814339202,0.8929314525491785,True,14.999999999999982,False,14.915462814339202,True,14.88924558587478,True,14.88817549491705,True
80,2,34.357014,14.428571|18.571429,15.20438737292668,0.8958627712816705,True,15.285714285714267,False,15.20438737292668,True,15.181380417335456,True,15.177635098983394,True
81,2,34.268071,14.428571|17.428571,15.024077046548939,0.8986334454664482,True,15.142857142857125,False,15.024077046548939,True,15.02033172819688,True,15.010700909577297,True
82,2,33.026044,14.428571|17.142857,15.313001605136417,0.8953516547614102,True,15.42857142857141,False,15.313001605136417,True,15.246120920278207,True,15.242910647405012,True
83,2,34.315118,14.285714|17.714286,14.889245585874782,0.8960651860010701,True,14.999999999999982,False,14.889245585874782,True,14.889245585874782,True,14.881754949170663,True
84,2,34.259196,14.285714|17.857143,15.048154093097896,0.8958750238975922,True,15.142857142857125,False,15.048154093097896,True,15.043338683788104,True,15.046013911182431,True
85,2,34.440085,14.285714|17.857143,14.901016586409828,0.894687708112084,True,14.999999999999982,False,14.901016586409828,True,14.889780631353647,True,14.89192081326911,True
86,2,33.513294,14.428571|16.857143,15.138041733547333,0.890602708947138,True,15.142857142857125,False,15.138041733547333,True,15.04975922953449,True,15.031032637774194,True
87,2,33.120784,14.142857|16.857143,15.006955591225237,0.8934844854248115,True,15.142857142857125,False,15.006955591225237,True,14.966292134831443,True,14.963081861958248,True
88,2,34.646074,14.571429|18.428571,15.149277688603513,0.8921472535285374,True,15.285714285714267,False,15.149277688603513,True,15.124665596575692,True,15.115569823434976,True
89,2,33.772521,14.142857|17.714286,14.958801498127324,0.8981424740426756,True,15.142857142857125,False,14.958801498127324,True,14.963081861958248,True,14.963081861958248,True
90,2,33.066337,14.428571|16.857143,15.283574103798804,0.8914147056990442,True,15.285714285714267,False,15.283574103798804,True,15.25040128410913,True,15.247191011235936,True
91,2,33.305982,14.285714|16.571429,14.944890315676815,0.8902416665371429,True,14.999999999999982,False,14.944890315676815,True,14.894060995184574,True,14.88924558587478,True
92,2,35.676651,14.571429|18.714286,15.176565008025664,0.8926837680289718,True,15.285714285714267,False,15.176565008025664,True,15.161583734617425,True,15.158908507223096,True
93,2,32.869642,14.285714|16.428571,15.120385232744765,0.8908943671494707,True,15.142857142857125,False,15.120385232744765,True,15.072231139646851,True,15.069555912252524,True
94,2,33.750674,14.285714|17.285714,15.049759229534493,0.8935279629314536,True,15.142857142857125,False,15.049759229534493,True,15.003745318352044,True,15.003745318352044,True
95,2,34.533138,14.571429|17.857143,15.149812734082378,0.8916209439089424,True,15.285714285714267,False,15.149812734082378,True,15.113964686998377,True,15.112894596040645,True
96,2,34.309967,14.285714|17.714286,14.991974317816997,0.8951901696099888,True,15.142857142857125,False,14.991974317816997,True,14.991974317816997,True,14.981808453718548,True
97,2,32.934148,14.428571|16.428571,15.147672552166917,0.8919639331483309,True,15.142857142857125,False,15.147672552166917,True,15.102728731942195,True,15.104333868378793,True
98,2,34.384626,14.285714|17.857143,15.034777956126252,0.8949289017627594,True,15.142857142857125,False,15.034777956126252,True,15.02407704654894,True,15.021936864633476,True
99,2,34.474670,14.571429|18.428571,15.091492776886017,0.8933177966865911,True,15.142857142857125,False,15.091492776886017,True,15.072231139646853,True,15.070626003210256,True
100,2,33.128218,14.428571|16.857143,15.210807918673067,0.8937900972017206,True,15.285714285714267,False,15.210807918673067,True,15.190476190476172,True,15.19047619047617,True
101,2,32.675765,14.142857|16.428571,15.093097913322612,0.8913928552927467,True,15.142857142857125,False,15.093097913322612,True,15.036918138041715,True,15.035848047083984,True
102,2,34.297490,14.142857|17.857143,14.949705724986606,0.8928996960710908,True,15.142857142857125,False,14.949705724986606,True,14.949705724986606,True,14.949705724986606,True
103,2,34.357014,14.571429|18.142857,15.320492241840538,0.8925312386012112,True,15.42857142857141,False,15.320492241840538,True,15.292134831460654,True,15.280363830925609,True
104,2,34.226484,14.428571|18.142857,15.318887105403942,0.8917510864546162,True,15.42857142857141,False,15.318887105403942,True,15.298555377207045,True,15.286784376671998,True
105,2,34.419212,14.428571|18.000000,15.177635098983394,0.8970666434228077,True,15.285714285714267,False,15.177635098983394,True,15.13590155163187,True,15.134296415195275,True
106,2,33.731881,14.285714|17.571429,15.110219368646316,0.896592713964183,True,15.285714285714267,False,15.110219368646316,True,15.07383627608345,True,15.073301230604583,True
107,2,34.399995,14.428571|18.142857,15.138041733547334,0.8956398528710393,True,15.285714285714267,False,15.138041733547334,True,15.080256821829837,True,15.080256821829837,True
108,2,34.094314,14.428571|18.000000,15.15088282504011,0.8973836143183277,True,15.285714285714267,False,15.15088282504011,True,15.141252006420528,True,15.136436597110736,True
109,2,33.293090,14.571429|17.142857,15.351524879614749,0.8917114595572497,True,15.42857142857141,False,15.351524879614749,True,15.289459604066327,True,15.285179240235403,True
110,2,35.258594,14.571429|18.714286,15.08346709470303,0.8932552912777613,True,15.142857142857125,False,15.08346709470303,True,15.090422685928285,True,15.085072231139629,True
111,2,33.271360,14.428571|17.000000,15.247191011235937,0.8900413390486124,True,15.285714285714267,False,15.247191011235937,True,15.206527554842143,True,15.193686463349366,True
112,2,33.277000,14.285714|16.857143,15.075441412520046,0.8931269364853781,True,15.142857142857125,False,15.075441412520046,True,15.012306046013892,True,15.012306046013896,True
113,2,35.467684,14.571429|18.857143,15.085072231139629,0.8912460000793263,True,15.142857142857125,False,15.085072231139629,True,15.048689138576762,True,15.04119850187264,True
114,2,35.620454,14.428571|19.428571,15.009095773140698,0.8914519943624954,True,15.142857142857125,False,15.009095773140698,True,14.998394863563385,True,14.994114499732461,True
115,2,34.181903,14.142857|17.714286,14.932049224184038,0.8953576658635231,True,14.999999999999982,False,14.932049224184038,True,14.92937399678971,True,14.91920813269126,True
116,2,34.315118,14.142857|18.285714,14.887640449438186,0.8919202422531397,True,14.999999999999982,False,14.887640449438186,True,14.893525949705708,True,14.88550026752272,True
117,2,34.606822,14.571429|18.571429,15.140716960941662,0.8918481381224739,True,15.285714285714267,False,15.140716960941662,True,15.098448368111272,True,15.098448368111272,True
118,2,35.782146,14.571429|19.000000,15.135366506153005,0.8925436903400035,True,15.285714285714267,False,15.135366506153005,True,15.130016051364347,True,15.129481005885483,True
119,2,33.271360,14.428571|17.000000,15.227929373996771,0.8912889188201635,True,15.285714285714267,False,15.227929373996771,True,15.201177100053487,True,15.196896736222557,True
120,2,32.934148,14.428571|17.000000,15.2664526484751,0.8916439810281995,True,15.285714285714267,False,15.2664526484751,True,15.241305510968413,True,15.233814874264292,True
121,2,34.544577,14.571429|18.428571,15.308186195826627,0.8929174596497496,True,15.42857142857141,False,15.308186195826627,True,15.29802033172818,True,15.29159978598179,True
122,2,34.474670,14.571429|18.000000,15.239165329052952,0.8910040825521677,True,15.42857142857141,False,15.239165329052952,True,15.226859283039039,True,15.224184055644711,True
123,2,35.676651,14.571429|18.857143,15.11717495987157,0.8937693140852206,True,15.285714285714267,False,15.11717495987157,True,15.098983413590139,True,15.097913322632408,True
124,2,34.773651,14.428571|18.142857,14.957196361690727,0.8969923577689799,True,15.142857142857125,False,14.957196361690727,True,14.930444087747441,True,14.918673087212394,True
125,2,34.235359,14.285714|17.571429,14.93793472445156,0.8947048352280341,True,14.999999999999982,False,14.93793472445156,True,14.926163723916515,True,14.926163723916515,True
126,2,34.315118,14.285714|18.571429,15.008025682182968,0.8967690044691597,True,15.142857142857125,False,15.008025682182968,True,15.008025682182968,True,15.00160513643658,True
127,2,34.145253,14.428571|18.000000,15.445157838416247,0.8911722366846886,True,15.57142857142855,False,15.445157838416247,True,15.441947565543051,True,15.437667201712125,True
128,2,34.440085,14.571429|18.428571,15.221508828250384,0.8920291453311664,True,15.285714285714267,False,15.221508828250384,True,15.196361690743695,True,15.188871054039575,True
129,2,34.035346,14.285714|17.857143,15.141787051899392,0.8917781412512117,True,15.285714285714267,False,15.141787051899392,True,15.133226324237542,True,15.132691278758678,True
130,2,34.817975,14.571429|17.571429,14.953451043338667,0.8906490283693177,True,14.999999999999982,False,14.953451043338667,True,14.915462814339202,True,14.907437132156216,True
131,2,34.872387,14.571429|18.714286,15.098983413590137,0.8914754646392098,True,15.142857142857125,False,15.098983413590137,True,15.093097913322612,True,15.0840021401819,True
132,2,35.170717,14.428571|18.000000,14.963616907437114,0.8938633679179833,True,15.142857142857125,False,14.963616907437114,True,14.953986088817532,True,14.95826645264846,True
133,2,33.148678,14.285714|16.857143,15.133226324237542,0.891827409453991,True,15.285714285714267,False,15.133226324237542,True,15.1011235955056,True,15.09737827715354,True
134,2,34.309967,14.285714|18.285714,15.064740502942733,0.8930637450311796,True,15.285714285714267,False,15.064740502942733,True,15.057249866238612,True,15.058855002675209,True
135,2,33.271360,14.428571|16.857143,15.083467094703032,0.8924859001477192,True,15.142857142857125,False,15.083467094703032,True,15.05403959336542,True,15.04761904761903,True
136,2,34.544577,14.285714|17.428571,14.80363830925627,0.8911627578770587,True,14.85714285714284,False,14.80363830925627,True,14.759229534510416,True,14.759229534510416,True
137,2,33.850064,14.142857|17.714286,14.89192081326911,0.895481981611004,True,14.999999999999982,False,14.89192081326911,True,14.878009630818603,True,14.88336008560726,True
138,2,34.162163,14.285714|17.857143,15.23542001070089,0.8921458438655903,True,15.285714285714267,False,15.23542001070089,True,15.210272873194203,True,15.202782236490084,True
139,2,34.459301,14.571429|18.142857,15.333868378812179,0.89452890225292,True,15.42857142857141,False,15.333868378812179,True,15.303370786516833,True,15.296950240770446,True
140,2,33.293090,14.285714|17.142857,15.120385232744765,0.8954946803418745,True,15.142857142857125,False,15.120385232744765,True,15.056179775280881,True,15.052969502407686,True
141,2,34.474670,14.428571|18.285714,15.179775280898857,0.8913757115499614,True,15.285714285714267,False,15.179775280898857,True,15.140181915462795,True,15.135366506153005,True
142,2,34.505326,14.571429|18.000000,15.226324237560174,0.8963770523298571,True,15.285714285714267,False,15.226324237560174,True,15.20438737292668,True,15.20224719101122,True
143,2,33.839086,14.285714|17.428571,15.097913322632406,0.893845800293412,True,15.285714285714267,False,15.097913322632406,True,15.076511503477777,True,15.072231139646854,True
144,2,34.397104,14.428571|18.142857,15.318887105403942,0.8956454500384043,True,15.42857142857141,False,15.318887105403942,True,15.262707330123042,True,15.262707330123042,True
145,2,33.433487,14.285714|17.571429,15.282504012841072,0.890849092206012,True,15.42857142857141,False,15.282504012841072,True,15.245050829320475,True,15.235420010700892,True
146,2,33.053939,14.571429|16.571429,15.22311396468698,0.8920474360365875,True,15.285714285714267,False,15.22311396468698,True,15.15837346174423,True,15.153023006955571,True
147,2,35.170717,14.428571|18.428571,15.147672552166917,0.8921247547040422,True,15.285714285714267,False,15.147672552166917,True,15.123595505617956,True,15.121455323702497,True
148,2,34.544577,14.285714|18.000000,14.91171749598714,0.8913472262354826,True,14.999999999999982,False,14.91171749598714,True,14.878544676297468,True,14.879079721776334,True
149,2,33.753728,14.285714|18.000000,15.203852327447814,0.8954592890622225,True,15.42857142857141,False,15.203852327447814,True,15.187800963081845,True,15.18673087212411,True
150,2,34.206744,14.428571|17.571429,15.123060460139092,0.8902071925266031,True,15.285714285714267,False,15.123060460139092,True,15.099518459069003,True,15.097378277153542,True
151,2,34.474670,14.285714|18.285714,14.989834135901534,0.8926436416372038,True,15.142857142857125,False,14.989834135901534,True,14.953451043338667,True,14.94275013376135,True
152,2,34.412473,14.428571|18.714286,15.29534510433385,0.8942466392755898,True,15.42857142857141,False,15.29534510433385,True,15.282504012841075,True,15.275548421615818,True
153,2,34.720320,14.428571|18.000000,14.950240770465472,0.8910451028047522,True,14.999999999999982,False,14.950240770465472,True,14.920278223648994,True,14.921883360085591,True
154,2,34.474670,14.571429|17.714286,15.136436597110736,0.8929871111546959,True,15.285714285714267,False,15.136436597110736,True,15.108079186730853,True,15.104333868378793,True
155,2,34.237825,14.285714|18.285714,15.19957196361689,0.8944330422687938,True,15.285714285714267,False,15.19957196361689,True,15.179775280898859,True,15.181380417335456,True
156,2,34.459301,14.285714|17.285714,14.746388443017642,0.8901986567787139,True,14.85714285714284,False,14.746388443017642,True,14.7126805778491,True,14.7126805778491,True
157,2,35.647570,14.571429|18.857143,15.229534510433368,0.890171986970781,True,15.285714285714267,False,15.229534510433368,True,15.220973782771518,True,15.22204387372925,True
158,2,33.210559,14.428571|17.285714,15.252541466024592,0.8912556189110641,True,15.285714285714267,False,15.252541466024592,True,15.237560192616353,True,15.231139646869966,True
159,2,33.066337,14.285714|17.000000,15.159978598180826,0.8938477643065035,True,15.285714285714267,False,15.159978598180826,True,15.101658640984466,True,15.098448368111272,True
160,2,33.232935,14.285714|16.285714,14.892455858747974,0.8947113855496589,True,14.999999999999982,False,14.892455858747974,True,14.865168539325825,True,14.86195826645263,True
161,2,34.147500,14.571429|17.285714,15.272873194221491,0.8937103708989682,True,15.42857142857141,False,15.272873194221491,True,15.25575173889779,True,15.250936329587995,True
162,2,34.646074,14.571429|17.714286,15.148207597645781,0.8905903550354319,True,15.285714285714267,False,15.148207597645781,True,15.123595505617958,True,15.123595505617956,True
163,2,33.524980,14.428571|17.571429,15.252541466024594,0.8933219990239173,True,15.285714285714267,False,15.252541466024594,True,15.22043873729265,True,15.214018191546263,True
164,2,34.440085,14.571429|18.428571,15.308186195826627,0.894485922704372,True,15.42857142857141,False,15.308186195826627,True,15.287319422150862,True,15.283039058319938,True
165,2,33.912238,14.142857|18.285714,15.058319957196344,0.8920153008173697,True,15.142857142857125,False,15.058319957196344,True,15.031032637774194,True,15.031032637774192,True
166,2,34.241567,14.285714|17.714286,14.889245585874782,0.8906162784975599,True,14.999999999999982,False,14.889245585874782,True,14.891385767790245,True,14.890315676832513,True
167,2,34.646074,14.571429|18.714286,15.331728196896718,0.8912645825991333,True,15.42857142857141,False,15.331728196896718,True,15.29748528624931,True,15.291064740502923,True
168,2,34.544577,14.428571|18.428571,15.177635098983394,0.891110341642994,True,15.285714285714267,False,15.177635098983394,True,15.155698234349902,True,15.15462814339217,True
169,2,34.440085,14.571429|18.142857,15.360620652755465,0.8906137683990878,True,15.42857142857141,False,15.360620652755465,True,15.308721241305495,True,15.308721241305491,True
170,2,33.148678,14.285714|16.714286,15.058855002675209,0.8918081937405218,True,15.142857142857125,False,15.058855002675209,True,15.014446227929357,True,15.014446227929357,True
171,2,33.881076,14.285714|17.142857,14.938469769930427,0.8954888863177549,True,14.999999999999982,False,14.938469769930427,True,14.920278223648994,True,14.920278223648994,True
172,2,34.794155,14.571429|18.142857,15.146602461209184,0.8932830045499249,True,15.285714285714267,False,15.146602461209184,True,15.121990369181363,True,15.123060460139092,True
173,2,34.440085,14.142857|18.285714,14.918673087212396,0.8959694836997836,True,15.142857142857125,False,14.918673087212396,True,14.897271268057768,True,14.894596040663439,True
174,2,34.533138,14.285714|17.714286,14.850722311396451,0.8917963174072552,True,14.999999999999982,False,14.850722311396451,True,14.852862493311914,True,14.845906902086659,True
175,2,33.227282,14.428571|17.142857,15.191011235955036,0.8917424539166002,True,15.285714285714267,False,15.191011235955036,True,15.159443552701962,True,15.1556982343499,True
176,2,34.459301,14.285714|18.000000,15.16211878009629,0.8980587464992975,True,15.285714285714267,False,15.16211878009629,True,15.136436597110734,True,15.127875869448886,True
177,2,34.544577,14.428571|17.571429,15.05243445692882,0.8925440760999779,True,15.142857142857125,False,15.05243445692882,True,15.041198501872643,True,15.036383092562849,True
178,2,33.480755,14.285714|17.000000,15.037988228999447,0.8907014790060054,True,15.142857142857125,False,15.037988228999447,True,15.013376136971624,True,15.00642054574637,True
179,2,34.459301,14.285714|18.285714,14.944890315676814,0.8959440563669459,True,14.999999999999982,False,14.944890315676814,True,14.933654360620634,True,14.932049224184038,True
180,2,34.817975,14.571429|18.428571,15.004815409309773,0.8909696172290339,True,15.142857142857125,False,15.004815409309773,True,15.001605136436579,True,14.998394863563385,True
181,2,33.227282,14.285714|17.428571,15.23916532905295,0.8947422340757442,True,15.285714285714267,False,15.23916532905295,True,15.219903691813785,True,15.212413055109666,True
182,2,34.440085,14.285714|17.857143,14.927768860353112,0.8933125881278763,True,14.999999999999982,False,14.927768860353112,True,14.922418405564454,True,14.920278223648992,True
183,2,35.795244,14.571429|19.142857,15.222043873729248,0.8943211135154491,True,15.285714285714267,False,15.222043873729248,True,15.187800963081843,True,15.186195826645246,True
184,2,33.232935,14.285714|17.000000,15.129481005885483,0.8927595739347673,True,15.285714285714267,False,15.129481005885483,True,15.10593900481539,True,15.109149277688585,True
185,2,35.647570,14.428571|19.142857,15.170144462279275,0.8911474432990841,True,15.285714285714267,False,15.170144462279275,True,15.154093097913305,True,15.154093097913305,True
186,2,35.258594,14.571429|17.571429,14.919743178170126,0.8957096261437657,True,14.999999999999982,False,14.919743178170126,True,14.902621722846426,True,14.898341359015498,True
187,2,33.942385,14.428571|17.714286,15.191546281433904,0.8903057456667226,True,15.285714285714267,False,15.191546281433904,True,15.161583734617425,True,15.153558052434438,True
188,2,34.920501,14.571429|18.285714,15.211342964151934,0.8902747822450404,True,15.285714285714267,False,15.211342964151934,True,15.182450508293186,True,15.175494917067931,True
189,2,34.397104,14.142857|17.571429,14.8234349919743,0.8921088727698235,True,14.85714285714284,False,14.8234349919743,True,14.80738362760833,True,14.805243445692867,True
190,2,32.995481,14.428571|16.428571,15.035313001605118,0.8914583350325813,True,15.142857142857125,False,15.035313001605118,True,14.995719636169056,True,14.986088817549472,True
191,2,34.235359,14.428571|17.857143,15.147672552166915,0.8920753949009798,True,15.142857142857125,False,15.147672552166915,True,15.13108614232208,True,15.127875869448886,True
192,2,34.440085,14.714286|18.000000,15.403424291064722,0.894399218477234,True,15.57142857142855,False,15.403424291064722,True,15.402889245585857,True,15.385767790262152,True
193,2,34.297490,14.428571|18.285714,15.064205457463867,0.8923267638659866,True,15.142857142857125,False,15.064205457463867,True,15.06902086677366,True,15.062600321027269,True
194,2,33.293090,14.285714|17.000000,14.987158908507206,0.8964414512642003,True,14.999999999999982,False,14.987158908507206,True,14.964686998394846,True,14.963081861958248,True
195,2,34.259196,14.285714|18.000000,15.050829320492225,0.8953236717673128,True,15.142857142857125,False,15.050829320492225,True,15.025682182985534,True,15.02033172819688,True
196,2,34.486110,14.428571|17.857143,15.070626003210254,0.8933489086161022,True,15.142857142857125,False,15.070626003210254,True,15.05992509363294,True,15.047619047619028,True
