outer_fold,label,source,threshold,sensitivity,specificity,f2
0,T13,xgb_inner_oof,0.060009685581550745,0.3888888888888889,0.8597701149425288,0.25
0,T13,xgb_inner_oof,0.06034205513747518,0.3888888888888889,0.864367816091954,0.2536231884057971
0,T13,xgb_inner_oof,0.06078215927825857,0.3888888888888889,0.8689655172413793,0.25735294117647056
0,T13,xgb_inner_oof,0.06153465260150552,0.3888888888888889,0.8735632183908046,0.26119402985074625
0,T13,xgb_inner_oof,0.06171983706441991,0.3333333333333333,0.8735632183908046,0.22556390977443608
0,T13,xgb_inner_oof,0.06212445883169516,0.3333333333333333,0.8781609195402299,0.22900763358778625
0,T13,xgb_inner_oof,0.06281244534058276,0.3333333333333333,0.8827586206896552,0.23255813953488372
0,T13,xgb_inner_oof,0.06332745595439873,0.2777777777777778,0.8850574712643678,0.1968503937007874
0,T13,xgb_inner_oof,0.06370874827178637,0.2777777777777778,0.8896551724137931,0.2
0,T13,xgb_inner_oof,0.06425507656567163,0.2222222222222222,0.8919540229885058,0.16260162601626016
0,T13,xgb_inner_oof,0.06530579834410453,0.2222222222222222,0.8942528735632184,0.16393442622950818
0,T13,xgb_inner_oof,0.06700249500622832,0.2222222222222222,0.8988505747126436,0.16666666666666666
0,T13,xgb_inner_oof,0.06712501629874272,0.16666666666666666,0.9011494252873563,0.1271186440677966
0,T13,xgb_inner_oof,0.06778724386923722,0.16666666666666666,0.9057471264367816,0.12931034482758622
0,T13,xgb_inner_oof,0.06888658345184255,0.16666666666666666,0.9103448275862069,0.13157894736842105
0,T13,xgb_inner_oof,0.06910474037813297,0.16666666666666666,0.9126436781609195,0.13274336283185842
0,T13,xgb_inner_oof,0.06951184740034155,0.16666666666666666,0.9172413793103448,0.13513513513513514
0,T13,xgb_inner_oof,0.07044735829074932,0.16666666666666666,0.9218390804597701,0.13761467889908258
0,T13,xgb_inner_oof,0.07265731279280922,0.16666666666666666,0.9264367816091954,0.14018691588785046
0,T13,xgb_inner_oof,0.07389737183301326,0.16666666666666666,0.9310344827586207,0.14285714285714285
0,T13,xgb_inner_oof,0.07559263394684003,0.16666666666666666,0.9356321839080459,0.14563106796116504
0,T13,xgb_inner_oof,0.0759370738735159,0.16666666666666666,0.9379310344827586,0.14705882352941177
0,T13,xgb_inner_oof,0.07713176595743731,0.16666666666666666,0.9425287356321839,0.15
0,T13,xgb_inner_oof,0.07779098086251762,0.16666666666666666,0.9471264367816092,0.15306122448979592
0,T13,xgb_inner_oof,0.08149483575738495,0.16666666666666666,0.9517241379310345,0.15625
0,T13,xgb_inner_oof,0.08257554381739982,0.16666666666666666,0.9563218390804598,0.1595744680851064
0,T13,xgb_inner_oof,0.08310359007719335,0.16666666666666666,0.9586206896551724,0.16129032258064516
0,T13,xgb_inner_oof,0.0849270523574116,0.1111111111111111,0.960919540229885,0.10989010989010989
0,T13,xgb_inner_oof,0.08668822323301298,0.1111111111111111,0.9655172413793104,0.11235955056179775
0,T13,xgb_inner_oof,0.09287307722043864,0.1111111111111111,0.9701149425287356,0.11494252873563218
0,T13,xgb_inner_oof,0.0939648516394272,0.1111111111111111,0.9747126436781609,0.11764705882352941
0,T13,xgb_inner_oof,0.09481426708275947,0.1111111111111111,0.9793103448275862,0.12048192771084337
0,T13,xgb_inner_oof,0.09574805822164126,0.1111111111111111,0.9816091954022989,0.12195121951219512
0,T13,xgb_inner_oof,0.10092597985460436,0.1111111111111111,0.9862068965517241,0.125
0,T13,xgb_inner_oof,0.10640955244811336,0.05555555555555555,0.9885057471264368,0.0641025641025641
0,T13,xgb_inner_oof,0.1131757127025718,0.05555555555555555,0.993103448275862,0.06578947368421052
0,T13,xgb_inner_oof,0.1289882850143474,0.05555555555555555,0.9977011494252873,0.06756756756756757
0,T13,xgb_inner_oof,0.15783646656366793,0.0,1.0,0.0
0,T18,xgb_inner_oof,0.003557886196269882,1.0,0.0,0.2951096121416526
0,T18,xgb_inner_oof,0.0038778071159287627,1.0,0.0023923444976076554,0.2956081081081081
0,T18,xgb_inner_oof,0.0043017830734242415,1.0,0.007177033492822967,0.2966101694915254
0,T18,xgb_inner_oof,0.004444912225543919,1.0,0.011961722488038277,0.2976190476190476
0,T18,xgb_inner_oof,0.0046224155888530665,1.0,0.014354066985645933,0.2981260647359455
0,T18,xgb_inner_oof,0.004978438960348662,1.0,0.019138755980861243,0.29914529914529914
0,T18,xgb_inner_oof,0.005190635141330238,0.9714285714285714,0.0215311004784689,0.2915951972555746
0,T18,xgb_inner_oof,0.005215523193173725,0.9714285714285714,0.023923444976076555,0.2920962199312715
0,T18,xgb_inner_oof,0.005401868243745365,0.9714285714285714,0.03110047846889952,0.29360967184801384
0,T18,xgb_inner_oof,0.0055100523664848074,0.9714285714285714,0.03827751196172249,0.2951388888888889
0,T18,xgb_inner_oof,0.00572701504315727,0.9714285714285714,0.0430622009569378,0.2961672473867596
0,T18,xgb_inner_oof,0.00580824681229075,0.9714285714285714,0.045454545454545456,0.29668411867364747
0,T18,xgb_inner_oof,0.00611993075519759,0.9714285714285714,0.050239234449760764,0.29772329246935203
0,T18,xgb_inner_oof,0.006259521518793545,0.9714285714285714,0.05741626794258373,0.2992957746478873
0,T18,xgb_inner_oof,0.006282021305269727,0.9714285714285714,0.05980861244019139,0.2998236331569665
0,T18,xgb_inner_oof,0.006443316532073216,0.9714285714285714,0.0645933014354067,0.3008849557522124
0,T18,xgb_inner_oof,0.006607693990627224,0.9714285714285714,0.06937799043062201,0.3019538188277087
